Source,Target,Type,Id,Label,Weight,Candidate
1002038155,1068763227,Directed,195682,,2,Jalili
1002038155,1069291200,Directed,195683,,2,Jalili
1002038155,1127390421,Directed,195699,,7,Jalili
1002038155,1156829958,Directed,195703,,3,Jalili
1002038155,1193382006,Directed,195707,,2,Jalili
1002038155,1205628632,Directed,195709,,2,Jalili
1002038155,1248446076,Directed,195711,,2,Jalili
1002038155,1261623772,Directed,195713,,2,Jalili
1002038155,1349563684,Directed,195716,,2,Jalili
1002049159,1001976122,Directed,195740,,21,Jalili
1002049159,1002739327,Directed,195742,,2,Jalili
1002049159,1004576149,Directed,195748,,2,Jalili
1002049159,1005665139,Directed,195751,,2,Jalili
1002049159,1006212930,Directed,195753,,2,Jalili
1002049159,1006699918,Directed,195754,,2,Jalili
1002049159,1006939659,Directed,195756,,4,Jalili
1002049159,1127390421,Directed,195776,,2,Jalili
1002049159,1675737584,Directed,195792,,2,Jalili
1002049159,1704978978,Directed,195795,,5,Jalili
1002062924,1001236197,Directed,195801,,2,Jalili
1002062924,1001752974,Directed,195804,,2,Jalili
1002062924,1001976122,Directed,195805,,20,Jalili
1002062924,1002738390,Directed,195809,,3,Jalili
1002062924,1002739327,Directed,195810,,13,Jalili
1002062924,1002765601,Directed,195811,,10,Jalili
1002062924,1003137582,Directed,195814,,3,Jalili
1002062924,1004069147,Directed,195817,,11,Jalili
1002062924,1004135749,Directed,195818,,6,Jalili
1002062924,1004576149,Directed,195821,,4,Jalili
1002062924,1004793780,Directed,195822,,2,Jalili
1002062924,1005280116,Directed,195823,,110,Jalili
1002062924,1005665139,Directed,195824,,10,Jalili
1002062924,1005866359,Directed,195825,,10,Jalili
1002062924,1006165084,Directed,195827,,2,Jalili
1002062924,1006212930,Directed,195828,,19,Jalili
1002062924,1006227643,Directed,195829,,19,Jalili
1002062924,1006298883,Directed,195830,,2,Jalili
1002062924,1006457889,Directed,195833,,4,Jalili
1002062924,1006845767,Directed,195834,,2,Jalili
1002062924,1006914438,Directed,195835,,9,Jalili
1002062924,1006939659,Directed,195836,,7,Jalili
1002062924,1007007698,Directed,195838,,11,Jalili
1002062924,1007884158,Directed,195841,,10,Jalili
1002062924,1013336404,Directed,195846,,7,Jalili
1002062924,1014795163,Directed,195847,,2,Jalili
1002062924,1027676885,Directed,195850,,47,Jalili
1002062924,1042027759,Directed,195853,,2,Jalili
1002062924,1068487996,Directed,195860,,6,Jalili
1002062924,1069291200,Directed,195861,,18,Jalili
1002062924,1072832422,Directed,195862,,2,Jalili
1002062924,1073422940,Directed,195863,,2,Jalili
1002062924,1074370071,Directed,195864,,2,Jalili
1002062924,1076720298,Directed,195865,,2,Jalili
1002062924,1080296471,Directed,195867,,2,Jalili
1002062924,1083368581,Directed,195868,,3,Jalili
1002062924,1091867953,Directed,195871,,5,Jalili
1002062924,1106755204,Directed,195879,,2,Jalili
1002062924,1106958042,Directed,195880,,2,Jalili
1002062924,1120587230,Directed,195887,,3,Jalili
1002062924,1127390421,Directed,195888,,8,Jalili
1002062924,1138685062,Directed,195891,,2,Jalili
1002062924,1143251160,Directed,195893,,2,Jalili
1002062924,1154252621,Directed,195901,,2,Jalili
1002062924,1162694867,Directed,195904,,3,Jalili
1002062924,1168273313,Directed,195905,,2,Jalili
1002062924,1189566498,Directed,195907,,7,Jalili
1002062924,1258023043,Directed,195915,,6,Jalili
1002062924,1270042187,Directed,195916,,2,Jalili
1002062924,1275084443,Directed,195918,,4,Jalili
1002062924,1353094906,Directed,195928,,2,Jalili
1002062924,1398637624,Directed,195933,,2,Jalili
1002062924,1454361599,Directed,195938,,4,Jalili
1002062924,1486701342,Directed,195942,,2,Jalili
1002062924,1489742853,Directed,195943,,8,Jalili
1002062924,1532857131,Directed,195944,,13,Jalili
1002062924,1665481037,Directed,195949,,2,Jalili
1002062924,1779082644,Directed,195955,,2,Jalili
1002062924,1859547507,Directed,195960,,3,Jalili
1002062924,2107198552,Directed,195964,,2,Jalili
1002111491,1804868313,Directed,195970,,2,Jalili
1002118003,1002062924,Directed,195971,,2,Jalili
1002118003,1083368581,Directed,195979,,2,Jalili
1002118003,1113853030,Directed,195982,,2,Jalili
1002129140,1004148460,Directed,195991,,2,Jalili
1002129140,1006212930,Directed,195993,,2,Jalili
1002129140,1006227643,Directed,195994,,2,Jalili
1002129140,1006939659,Directed,195998,,2,Jalili
1002129140,1007007698,Directed,195999,,2,Jalili
1002129140,1027676885,Directed,196001,,3,Jalili
1002129140,1068763227,Directed,196002,,2,Jalili
1002141477,1007062257,Directed,196038,,10,Jalili
1002141477,1212743449,Directed,196039,,2,Jalili
1002143626,1073422940,Directed,196044,,2,Jalili
1002176839,1189566498,Directed,196047,,2,Jalili
1002177040,1001976122,Directed,196048,,2,Jalili
1002177040,1002062924,Directed,196049,,2,Jalili
1002177040,1002739327,Directed,196051,,4,Jalili
1002177040,1005280116,Directed,196056,,2,Jalili
1002177040,1005665139,Directed,196057,,2,Jalili
1002177040,1006212930,Directed,196059,,10,Jalili
1002177040,1006227643,Directed,196060,,5,Jalili
1002177040,1006939659,Directed,196062,,5,Jalili
1002177040,1007884158,Directed,196065,,4,Jalili
1002177040,1013336404,Directed,196068,,2,Jalili
1002177040,1069291200,Directed,196076,,4,Jalili
1002177040,1154252621,Directed,196087,,2,Jalili
1002177040,1859547507,Directed,196099,,2,Jalili
1002177040,2107198552,Directed,196101,,2,Jalili
1002177850,1005280116,Directed,196103,,24,Jalili
1002200374,1001976122,Directed,196108,,4,Jalili
1002200374,1002739327,Directed,196109,,3,Jalili
1002200374,1006212930,Directed,196112,,2,Jalili
1002200374,1006939659,Directed,196114,,6,Jalili
1002200374,1007007698,Directed,196115,,2,Jalili
1002200374,1008125995,Directed,196116,,2,Jalili
1002200374,1068763227,Directed,196125,,3,Jalili
1002200374,1073422940,Directed,196127,,2,Jalili
1002200374,1154252621,Directed,196132,,2,Jalili
1002249912,1001976122,Directed,196158,,8,Jalili
1002249912,1002062924,Directed,196159,,6,Jalili
1002249912,1002739327,Directed,196162,,9,Jalili
1002249912,1002765601,Directed,196163,,8,Jalili
1002249912,1004069147,Directed,196167,,4,Jalili
1002249912,1004135749,Directed,196168,,3,Jalili
1002249912,1004576149,Directed,196171,,3,Jalili
1002249912,1005280116,Directed,196176,,29,Jalili
1002249912,1005665139,Directed,196177,,3,Jalili
1002249912,1005866359,Directed,196178,,11,Jalili
1002249912,1006165084,Directed,196180,,2,Jalili
1002249912,1006212930,Directed,196181,,16,Jalili
1002249912,1006227643,Directed,196182,,7,Jalili
1002249912,1006298883,Directed,196183,,3,Jalili
1002249912,1006914438,Directed,196187,,2,Jalili
1002249912,1006939659,Directed,196188,,3,Jalili
1002249912,1007007698,Directed,196190,,7,Jalili
1002249912,1007884158,Directed,196194,,8,Jalili
1002249912,1014795163,Directed,196198,,2,Jalili
1002249912,1027676885,Directed,196201,,26,Jalili
1002249912,1051127970,Directed,196207,,3,Jalili
1002249912,1056093184,Directed,196209,,3,Jalili
1002249912,1068487996,Directed,196215,,2,Jalili
1002249912,1068763227,Directed,196216,,3,Jalili
1002249912,1069291200,Directed,196217,,30,Jalili
1002249912,1069387996,Directed,196218,,2,Jalili
1002249912,1072832422,Directed,196219,,2,Jalili
1002249912,1074370071,Directed,196221,,5,Jalili
1002249912,1076720298,Directed,196223,,3,Jalili
1002249912,1091867953,Directed,196228,,3,Jalili
1002249912,1106958042,Directed,196235,,2,Jalili
1002249912,1127390421,Directed,196240,,5,Jalili
1002249912,1189566498,Directed,196248,,2,Jalili
1002249912,1205273175,Directed,196253,,2,Jalili
1002249912,1286006168,Directed,196264,,3,Jalili
1002249912,1346732056,Directed,196270,,2,Jalili
1002249912,1374693748,Directed,196272,,3,Jalili
1002249912,1384399167,Directed,196274,,2,Jalili
1002249912,1398637624,Directed,196275,,3,Jalili
1002249912,1489742853,Directed,196283,,2,Jalili
1002249912,1532857131,Directed,196285,,10,Jalili
1002249912,1779082644,Directed,196293,,2,Jalili
1002249912,1859547507,Directed,196296,,7,Jalili
1002249912,1990273594,Directed,196303,,4,Jalili
1002263584,1002765601,Directed,196309,,2,Jalili
1002263584,1004576149,Directed,196311,,3,Jalili
1002263584,1068763227,Directed,196318,,2,Jalili
1002263584,1369092212,Directed,196327,,2,Jalili
1002272868,1000899544,Directed,196336,,2,Jalili
1002272868,1001976122,Directed,196337,,4,Jalili
1002272868,1002739327,Directed,196340,,2,Jalili
1002272868,1002901918,Directed,196342,,2,Jalili
1002272868,1004576149,Directed,196348,,2,Jalili
1002272868,1006227643,Directed,196351,,2,Jalili
1002272868,1006441933,Directed,196352,,3,Jalili
1002272868,1006939659,Directed,196354,,8,Jalili
1002272868,1007007698,Directed,196355,,2,Jalili
1002272868,1008702726,Directed,196359,,2,Jalili
1002272868,1010380688,Directed,196360,,2,Jalili
1002272868,1068763227,Directed,196369,,2,Jalili
1002276548,1001976122,Directed,196398,,2,Jalili
1002276548,1006165084,Directed,196401,,3,Jalili
1002276548,1120698027,Directed,196405,,3,Jalili
1002276548,1303247930,Directed,196413,,2,Jalili
1002276548,1481507887,Directed,196418,,2,Jalili
1002291960,1003137582,Directed,196431,,2,Jalili
1002292266,1130400707,Directed,196438,,5,Jalili
1002316825,1073422940,Directed,196445,,4,Jalili
1002318876,1006914438,Directed,196457,,2,Jalili
1002318876,1056093184,Directed,196459,,2,Jalili
1002318876,1069291200,Directed,196460,,2,Jalili
1002349602,1005280116,Directed,196480,,3,Jalili
1002353100,1001976122,Directed,196490,,4,Jalili
1002353100,1004148460,Directed,196495,,2,Jalili
1002353100,1004561755,Directed,196496,,2,Jalili
1002353100,1006165084,Directed,196498,,2,Jalili
1002353100,1006939659,Directed,196502,,5,Jalili
1002353100,1028175381,Directed,196507,,4,Jalili
1002353100,1068763227,Directed,196510,,3,Jalili
1002353100,1087067211,Directed,196513,,2,Jalili
1002353100,1115604022,Directed,196515,,2,Jalili
1002353100,1369092212,Directed,196522,,16,Jalili
1002353100,1917356010,Directed,196527,,3,Jalili
1002367076,1001976122,Directed,196531,,20,Jalili
1002367076,1002739327,Directed,196533,,12,Jalili
1002367076,1002765601,Directed,196534,,10,Jalili
1002367076,1004576149,Directed,196536,,6,Jalili
1002367076,1005665139,Directed,196537,,2,Jalili
1002367076,1006939659,Directed,196538,,10,Jalili
1002367076,1007330939,Directed,196539,,2,Jalili
1002367076,1078865953,Directed,196548,,2,Jalili
1002367076,1156829958,Directed,196551,,4,Jalili
1002367076,1447037192,Directed,196556,,3,Jalili
1002368726,1002843824,Directed,196567,,2,Jalili
1002368726,1005866359,Directed,196569,,4,Jalili
1002368726,1006227643,Directed,196571,,2,Jalili
1002368726,1027676885,Directed,196574,,3,Jalili
1002368726,1069291200,Directed,196578,,2,Jalili
1002368726,1073422940,Directed,196579,,2,Jalili
1002368726,1239954210,Directed,196586,,2,Jalili
1002380694,1001621611,Directed,196597,,8,Jalili
1002380694,1002739327,Directed,196600,,2,Jalili
1002380694,1002765601,Directed,196601,,2,Jalili
1002380694,1006165084,Directed,196602,,2,Jalili
1002380694,1006939659,Directed,196604,,2,Jalili
1002380694,1052025265,Directed,196608,,2,Jalili
1002380694,1071481636,Directed,196609,,2,Jalili
1002380694,1153794295,Directed,196614,,7,Jalili
1002380694,1376024111,Directed,196619,,2,Jalili
1002390531,1369092212,Directed,196643,,2,Jalili
1002415833,1004049619,Directed,196651,,3,Jalili
1002415833,1004576149,Directed,196654,,3,Jalili
1002415833,1005866359,Directed,196656,,2,Jalili
1002415833,1006212930,Directed,196657,,2,Jalili
1002415833,1006939659,Directed,196660,,5,Jalili
1002415833,1007136099,Directed,196662,,2,Jalili
1002415833,1027676885,Directed,196665,,2,Jalili
1002415833,1156829958,Directed,196690,,2,Jalili
1002415833,1956708093,Directed,196702,,2,Jalili
1002432795,1033402168,Directed,196709,,2,Jalili
1002432795,1108225888,Directed,196713,,2,Jalili
1002432795,1135355397,Directed,196716,,2,Jalili
1002432795,1369092212,Directed,196721,,3,Jalili
1002432959,1003329464,Directed,196725,,2,Jalili
1002432959,1170761821,Directed,196735,,2,Jalili
1002432959,1477060801,Directed,196738,,2,Jalili
1002435874,1000903726,Directed,196742,,5,Jalili
1002435874,1001976122,Directed,196744,,21,Jalili
1002435874,1002562901,Directed,196745,,2,Jalili
1002435874,1002739327,Directed,196746,,4,Jalili
1002435874,1002765601,Directed,196747,,6,Jalili
1002435874,1004576149,Directed,196754,,2,Jalili
1002435874,1005866359,Directed,196757,,2,Jalili
1002435874,1006212930,Directed,196758,,8,Jalili
1002435874,1006227643,Directed,196759,,2,Jalili
1002435874,1006939659,Directed,196763,,8,Jalili
1002435874,1007007698,Directed,196764,,5,Jalili
1002435874,1008623530,Directed,196765,,2,Jalili
1002435874,1010380688,Directed,196766,,2,Jalili
1002435874,1027676885,Directed,196769,,3,Jalili
1002435874,1028175381,Directed,196770,,3,Jalili
1002435874,1056721844,Directed,196776,,2,Jalili
1002435874,1068487996,Directed,196780,,12,Jalili
1002435874,1072832422,Directed,196784,,2,Jalili
1002435874,1076536662,Directed,196785,,2,Jalili
1002435874,1078485710,Directed,196786,,2,Jalili
1002435874,1091867953,Directed,196789,,2,Jalili
1002435874,1147088203,Directed,196798,,2,Jalili
1002435874,1366179987,Directed,196814,,2,Jalili
1002435874,1448380726,Directed,196816,,2,Jalili
1002435874,1532857131,Directed,196820,,2,Jalili
1002436825,1000269418,Directed,196828,,2,Jalili
1002436825,1001976122,Directed,196829,,5,Jalili
1002436825,1003087085,Directed,196832,,2,Jalili
1002436825,1004793780,Directed,196836,,2,Jalili
1002436825,1005866359,Directed,196838,,2,Jalili
1002436825,1006212930,Directed,196839,,2,Jalili
1002436825,1006227643,Directed,196840,,9,Jalili
1002436825,1006914438,Directed,196842,,3,Jalili
1002436825,1007007698,Directed,196844,,3,Jalili
1002436825,1007884158,Directed,196845,,2,Jalili
1002436825,1027676885,Directed,196850,,2,Jalili
1002436825,1051127970,Directed,196852,,2,Jalili
1002436825,1068487996,Directed,196856,,5,Jalili
1002436825,1069291200,Directed,196857,,6,Jalili
1002436825,1073422940,Directed,196859,,2,Jalili
1002436825,1532857131,Directed,196884,,3,Jalili
1002436825,1574898694,Directed,196886,,2,Jalili
1002436825,1859547507,Directed,196887,,2,Jalili
1002442629,1068763227,Directed,196898,,2,Jalili
1002442629,1072832422,Directed,196900,,2,Jalili
1002442629,1366179987,Directed,196904,,2,Jalili
1002448342,1127390421,Directed,196912,,2,Jalili
1002480046,1020950266,Directed,196926,,2,Jalili
1002480046,1126629649,Directed,196932,,4,Jalili
1002480046,1183673425,Directed,196933,,12,Jalili
1002480046,1251718534,Directed,196935,,3,Jalili
1002480046,1481507887,Directed,196939,,19,Jalili
1002480149,1028175381,Directed,196947,,2,Jalili
1002480149,1402792095,Directed,196950,,2,Jalili
1002483751,1001976122,Directed,196951,,34,Jalili
1002483751,1002062924,Directed,196952,,3,Jalili
1002483751,1002739327,Directed,196953,,2,Jalili
1002483751,1004040231,Directed,196956,,2,Jalili
1002483751,1006212930,Directed,196963,,5,Jalili
1002483751,1006939659,Directed,196965,,3,Jalili
1002483751,1007007698,Directed,196966,,3,Jalili
1002483751,1013336404,Directed,196971,,2,Jalili
1002483751,1065754240,Directed,196977,,7,Jalili
1002483751,1068487996,Directed,196978,,79,Jalili
1002483751,1068763227,Directed,196979,,3,Jalili
1002483751,1083368581,Directed,196986,,2,Jalili
1002483751,1114137358,Directed,196994,,2,Jalili
1002483751,1129884933,Directed,196996,,2,Jalili
1002483751,1205628632,Directed,197000,,13,Jalili
1002483751,1779082644,Directed,197016,,2,Jalili
1002499436,1058667053,Directed,197025,,2,Jalili
1002519032,1003137582,Directed,197036,,3,Jalili
1002519032,1156829958,Directed,197040,,2,Jalili
1002531766,1000975413,Directed,197046,,4,Jalili
1002531766,1002739327,Directed,197048,,2,Jalili
1002531766,1006212930,Directed,197052,,3,Jalili
1002531766,1060268212,Directed,197067,,2,Jalili
1002531766,1073422940,Directed,197069,,2,Jalili
1002531766,1083368581,Directed,197070,,2,Jalili
1002531766,1123275130,Directed,197074,,2,Jalili
1002531766,1215655747,Directed,197079,,3,Jalili
1002531766,1454361599,Directed,197086,,3,Jalili
1002537588,1005195513,Directed,197094,,2,Jalili
1002537588,1065593170,Directed,197095,,2,Jalili
1002537588,1066357067,Directed,197096,,2,Jalili
1002559416,1001236197,Directed,197108,,2,Jalili
1002559416,1006227643,Directed,197112,,2,Jalili
1002559416,1101759541,Directed,197115,,2,Jalili
1002559416,1255060410,Directed,197116,,2,Jalili
1002562901,1001976122,Directed,197121,,4,Jalili
1002562901,1058667053,Directed,197131,,2,Jalili
1002562901,1767468712,Directed,197146,,2,Jalili
1002565697,1001976122,Directed,197149,,2,Jalili
1002565697,1070161307,Directed,197156,,8,Jalili
1002567132,1006939659,Directed,197168,,3,Jalili
1002567132,1056093184,Directed,197171,,3,Jalili
1002567132,1073422940,Directed,197173,,2,Jalili
1002567132,1101039400,Directed,197176,,4,Jalili
1002567132,1137295526,Directed,197180,,2,Jalili
1002585347,1019386970,Directed,197210,,3,Jalili
1002586540,1006441933,Directed,197217,,2,Jalili
1002598838,1068763227,Directed,197225,,2,Jalili
1002642292,1073422940,Directed,197242,,3,Jalili
1002655443,1115454551,Directed,197245,,3,Jalili
1002655443,1959064433,Directed,197252,,3,Jalili
1002655759,1369092212,Directed,197257,,3,Jalili
1002660436,1001976122,Directed,197265,,3,Jalili
1002660436,1002765601,Directed,197271,,5,Jalili
1002660436,1003137582,Directed,197273,,2,Jalili
1002660436,1004576149,Directed,197278,,2,Jalili
1002660436,1070161307,Directed,197287,,5,Jalili
1002660436,1097165541,Directed,197291,,3,Jalili
1002660436,1814504535,Directed,197308,,2,Jalili
1002662059,1001976122,Directed,197312,,4,Jalili
1002662059,1002739327,Directed,197315,,3,Jalili
1002662059,1002765601,Directed,197316,,3,Jalili
1002662059,1002942713,Directed,197318,,2,Jalili
1002662059,1004576149,Directed,197325,,2,Jalili
1002662059,1005665139,Directed,197327,,3,Jalili
1002662059,1005917698,Directed,197328,,3,Jalili
1002662059,1006227643,Directed,197331,,2,Jalili
1002662059,1006263686,Directed,197332,,3,Jalili
1002662059,1006441933,Directed,197333,,6,Jalili
1002662059,1006452571,Directed,197334,,3,Jalili
1002662059,1006939659,Directed,197336,,31,Jalili
1002662059,1017529901,Directed,197343,,3,Jalili
1002662059,1028191536,Directed,197346,,3,Jalili
1002662059,1063533516,Directed,197351,,2,Jalili
1002662059,1068763227,Directed,197353,,2,Jalili
1002662059,1087067211,Directed,197355,,2,Jalili
1002662059,1147220097,Directed,197363,,2,Jalili
1002662059,1205355308,Directed,197367,,3,Jalili
1002662059,1259514890,Directed,197368,,3,Jalili
1002662059,1270950628,Directed,197370,,2,Jalili
1002662059,1275084443,Directed,197371,,4,Jalili
1002662059,1369092212,Directed,197378,,18,Jalili
1002662059,1536545543,Directed,197389,,2,Jalili
1002662059,1836250918,Directed,197394,,2,Jalili
1002670105,1006227643,Directed,197403,,3,Jalili
1002670105,1127390421,Directed,197407,,2,Jalili
1002672852,1004148460,Directed,197412,,2,Jalili
1002672852,1005665139,Directed,197413,,2,Jalili
1002672852,1054434303,Directed,197415,,2,Jalili
1002672852,1068763227,Directed,197416,,2,Jalili
1002672852,1383604855,Directed,197420,,2,Jalili
1002684774,1001976122,Directed,197421,,2,Jalili
1002688148,1680819743,Directed,197431,,3,Jalili
1002738390,1000018594,Directed,197432,,5,Jalili
1002738390,1000269418,Directed,197434,,4,Jalili
1002738390,1001621611,Directed,197442,,2,Jalili
1002738390,1001752974,Directed,197443,,3,Jalili
1002738390,1001976122,Directed,197444,,49,Jalili
1002738390,1002062924,Directed,197445,,7,Jalili
1002738390,1002436825,Directed,197447,,2,Jalili
1002738390,1002739327,Directed,197450,,14,Jalili
1002738390,1002765601,Directed,197451,,35,Jalili
1002738390,1002843824,Directed,197452,,2,Jalili
1002738390,1003452293,Directed,197454,,14,Jalili
1002738390,1004069147,Directed,197456,,3,Jalili
1002738390,1004135749,Directed,197457,,4,Jalili
1002738390,1004148460,Directed,197458,,2,Jalili
1002738390,1004270162,Directed,197461,,2,Jalili
1002738390,1004576149,Directed,197462,,6,Jalili
1002738390,1005280116,Directed,197465,,31,Jalili
1002738390,1005665139,Directed,197467,,12,Jalili
1002738390,1005866359,Directed,197469,,9,Jalili
1002738390,1006212930,Directed,197471,,40,Jalili
1002738390,1006227643,Directed,197472,,41,Jalili
1002738390,1006298883,Directed,197474,,2,Jalili
1002738390,1006914438,Directed,197476,,2,Jalili
1002738390,1006939659,Directed,197477,,24,Jalili
1002738390,1007007698,Directed,197478,,5,Jalili
1002738390,1007697751,Directed,197480,,2,Jalili
1002738390,1007883087,Directed,197481,,11,Jalili
1002738390,1007884158,Directed,197482,,24,Jalili
1002738390,1008584239,Directed,197484,,2,Jalili
1002738390,1008702726,Directed,197485,,2,Jalili
1002738390,1013336404,Directed,197490,,2,Jalili
1002738390,1014795163,Directed,197491,,2,Jalili
1002738390,1025079350,Directed,197492,,5,Jalili
1002738390,1027676885,Directed,197493,,12,Jalili
1002738390,1055318247,Directed,197500,,2,Jalili
1002738390,1061186078,Directed,197506,,2,Jalili
1002738390,1068487996,Directed,197509,,12,Jalili
1002738390,1068763227,Directed,197510,,3,Jalili
1002738390,1069291200,Directed,197511,,26,Jalili
1002738390,1074370071,Directed,197515,,7,Jalili
1002738390,1076720298,Directed,197517,,4,Jalili
1002738390,1091867953,Directed,197523,,4,Jalili
1002738390,1101039400,Directed,197528,,2,Jalili
1002738390,1106755204,Directed,197532,,2,Jalili
1002738390,1106958042,Directed,197533,,2,Jalili
1002738390,1107633871,Directed,197534,,2,Jalili
1002738390,1124113906,Directed,197540,,2,Jalili
1002738390,1124842035,Directed,197541,,2,Jalili
1002738390,1126629649,Directed,197543,,3,Jalili
1002738390,1127390421,Directed,197544,,17,Jalili
1002738390,1154252621,Directed,197548,,2,Jalili
1002738390,1155788117,Directed,197549,,2,Jalili
1002738390,1162694867,Directed,197550,,2,Jalili
1002738390,1189566498,Directed,197552,,4,Jalili
1002738390,1258023043,Directed,197562,,3,Jalili
1002738390,1261623772,Directed,197563,,3,Jalili
1002738390,1275084443,Directed,197566,,3,Jalili
1002738390,1286006168,Directed,197569,,2,Jalili
1002738390,1287619445,Directed,197570,,19,Jalili
1002738390,1350778060,Directed,197577,,2,Jalili
1002738390,1366179987,Directed,197582,,6,Jalili
1002738390,1374693748,Directed,197586,,2,Jalili
1002738390,1376208776,Directed,197588,,2,Jalili
1002738390,1376548836,Directed,197589,,8,Jalili
1002738390,1437200531,Directed,197595,,2,Jalili
1002738390,1437661636,Directed,197596,,2,Jalili
1002738390,1489742853,Directed,197600,,3,Jalili
1002738390,1532857131,Directed,197603,,11,Jalili
1002738390,1803583427,Directed,197610,,2,Jalili
1002738390,1834076179,Directed,197611,,2,Jalili
1002738390,1859547507,Directed,197613,,4,Jalili
1002738390,1990273594,Directed,197615,,3,Jalili
1002738390,2107198552,Directed,197616,,2,Jalili
1002739327,1001976122,Directed,197618,,9,Jalili
1002739327,1002062924,Directed,197619,,2,Jalili
1002739327,1002765601,Directed,197621,,2,Jalili
1002739327,1004576149,Directed,197625,,3,Jalili
1002739327,1005665139,Directed,197626,,3,Jalili
1002739327,1006212930,Directed,197627,,2,Jalili
1002739327,1006939659,Directed,197629,,5,Jalili
1002739327,1007007698,Directed,197630,,2,Jalili
1002739327,1028175381,Directed,197636,,5,Jalili
1002739327,1068763227,Directed,197638,,3,Jalili
1002739327,1072832422,Directed,197640,,2,Jalili
1002739327,1101039400,Directed,197645,,2,Jalili
1002739327,1154252621,Directed,197649,,4,Jalili
1002739327,1222955556,Directed,197652,,2,Jalili
1002739327,1275084443,Directed,197654,,2,Jalili
1002739327,1532857131,Directed,197661,,2,Jalili
1002749776,1001976122,Directed,197669,,5,Jalili
1002749776,1002739327,Directed,197671,,5,Jalili
1002749776,1002765601,Directed,197672,,3,Jalili
1002749776,1004040231,Directed,197673,,2,Jalili
1002749776,1004576149,Directed,197675,,2,Jalili
1002749776,1005665139,Directed,197676,,2,Jalili
1002749776,1006939659,Directed,197678,,4,Jalili
1002749776,1007007698,Directed,197679,,2,Jalili
1002749776,1058667053,Directed,197686,,3,Jalili
1002749776,1068763227,Directed,197688,,2,Jalili
1002749776,1083368581,Directed,197691,,2,Jalili
1002749776,1956708093,Directed,197716,,2,Jalili
1002752823,1001942274,Directed,197721,,2,Jalili
1002752823,1002562901,Directed,197722,,26,Jalili
1002752823,1005195513,Directed,197723,,6,Jalili
1002752823,1006165084,Directed,197725,,10,Jalili
1002752823,1008869924,Directed,197727,,12,Jalili
1002752823,1029190443,Directed,197728,,2,Jalili
1002752823,1029438506,Directed,197729,,6,Jalili
1002752823,1045277276,Directed,197730,,3,Jalili
1002752823,1052025265,Directed,197732,,7,Jalili
1002752823,1066357067,Directed,197733,,2,Jalili
1002752823,1078865953,Directed,197734,,39,Jalili
1002752823,1124799315,Directed,197737,,2,Jalili
1002752823,1149353449,Directed,197738,,4,Jalili
1002752823,1153794295,Directed,197739,,10,Jalili
1002752823,1170925964,Directed,197740,,26,Jalili
1002752823,1247954929,Directed,197742,,10,Jalili
1002752823,1258114838,Directed,197743,,4,Jalili
1002752823,1361074455,Directed,197744,,7,Jalili
1002752823,1447037192,Directed,197745,,2,Jalili
1002752823,1566188515,Directed,197746,,3,Jalili
1002752823,1832078006,Directed,197747,,7,Jalili
1002752823,1905488326,Directed,197748,,11,Jalili
1002752823,1917725389,Directed,197749,,9,Jalili
1002752823,1923336511,Directed,197750,,10,Jalili
1002765601,1001621611,Directed,197755,,2,Jalili
1002765601,1001976122,Directed,197757,,34,Jalili
1002765601,1002062924,Directed,197758,,11,Jalili
1002765601,1002739327,Directed,197759,,10,Jalili
1002765601,1003137582,Directed,197762,,2,Jalili
1002765601,1004069147,Directed,197765,,3,Jalili
1002765601,1004576149,Directed,197768,,4,Jalili
1002765601,1005280116,Directed,197769,,10,Jalili
1002765601,1005665139,Directed,197770,,7,Jalili
1002765601,1005866359,Directed,197771,,3,Jalili
1002765601,1006212930,Directed,197774,,22,Jalili
1002765601,1006227643,Directed,197775,,4,Jalili
1002765601,1006298883,Directed,197777,,4,Jalili
1002765601,1006441933,Directed,197778,,7,Jalili
1002765601,1006939659,Directed,197780,,8,Jalili
1002765601,1007007698,Directed,197781,,9,Jalili
1002765601,1007884158,Directed,197785,,2,Jalili
1002765601,1008102548,Directed,197786,,2,Jalili
1002765601,1008702726,Directed,197787,,3,Jalili
1002765601,1013336404,Directed,197789,,4,Jalili
1002765601,1014795163,Directed,197790,,3,Jalili
1002765601,1027676885,Directed,197791,,6,Jalili
1002765601,1058667053,Directed,197793,,3,Jalili
1002765601,1068487996,Directed,197796,,4,Jalili
1002765601,1068763227,Directed,197797,,3,Jalili
1002765601,1072832422,Directed,197798,,2,Jalili
1002765601,1074370071,Directed,197799,,2,Jalili
1002765601,1091867953,Directed,197803,,2,Jalili
1002765601,1143251160,Directed,197812,,2,Jalili
1002765601,1154252621,Directed,197817,,3,Jalili
1002765601,1215161573,Directed,197823,,2,Jalili
1002765601,1222955556,Directed,197825,,2,Jalili
1002765601,1258023043,Directed,197827,,6,Jalili
1002772568,1006212930,Directed,197855,,2,Jalili
1002772568,1006441933,Directed,197856,,3,Jalili
1002772568,1027676885,Directed,197859,,2,Jalili
1002772568,1055883165,Directed,197860,,2,Jalili
1002772568,1532857131,Directed,197872,,2,Jalili
1002779339,1000018594,Directed,197874,,2,Jalili
1002779339,1001386218,Directed,197875,,2,Jalili
1002779339,1001800820,Directed,197876,,3,Jalili
1002779339,1005280116,Directed,197881,,2,Jalili
1002779339,1005866359,Directed,197883,,3,Jalili
