Id,Label,views,followers,importance,posts,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,modularity_class
2131778367,mehr_ardabil_az,3611,736,1.223673,20,0,2,2,0.75,0,4345
1693648387,rezvan_chanel,0,466,1.012837,3,0,1,1,0.204106,0,748
1932840096,mazandkhabar_ir,1071,255,1.159663,29,0,2,2,0.16207,0,4345
1384567175,eslahtalaban_press,41,759,1.232635,70,0,9,9,0.237187,0,6434
1421873113,boursika_official,3045,12388,1.170344,12,0,2,2,0.174543,0,1638
1198279709,star6_channel2,1651,2745,1.363616,90,3,7,10,0.225076,10.659866,1638
1213886917,javan3263khorasanshomali98guynik,552,1851,1.203535,50,0,1,1,0.218939,0,3455
1432734471,behmard60042,1388,629,1.08749,7,0,1,1,0.178646,0,6434
1022513828,rostamabadkhabar,125121,11309,2.70498,86,13,7,20,0.231232,10730.537152,6434
1536127315,ii_fdf,0,23397,1.045323,11,0,1,1,0.666667,0,3260
1631540703,dhstanzaloabsnjabe,4419,1920,1.224884,14,0,1,1,0.184048,0,9848
1004218694,fereydan,2788,10479,1.156966,11,0,1,1,0.16758,0,2472
1196210157,sedaye_taji,0,1896,1.045323,11,0,2,2,0.159364,0,3455
1100641657,rahe_beheshti,818,186,1.327122,92,0,6,6,0.234565,0,13017
1038998407,anjomanee_eslami,222,187,1.12118,29,0,2,2,0.220398,0,6434
1491094605,sabrennews22,322984,440921,2.626833,10,4,0,4,0,0,6840
1007299298,malicheh20,0,320,1.049218,12,0,2,2,0.209547,0,6434
2127422152,taroo_pod,0,2,1.029384,7,0,1,1,0.18443,0,2472
1005129280,bandepey,8333,3979,1.407171,30,1,1,2,1,0,4345
2102392817,meghias_eghtesad,202,21,1.116826,28,0,3,3,0.208749,0,2472
1146885517,farsrazavi,4227,21757,1.400853,64,0,3,3,0.196702,0,2472
1148151511,daarshahr,1438,1483,1.09796,9,0,1,1,0.188468,0,2472
1012384807,new_noughab,674,1271,1.05435,6,0,1,1,0.209998,0,6434
1424010240,hoshdar_nameh77,51,70,1.081565,20,0,1,1,0.6,0,1638
1003646269,afghanirca,0,1821,1.021189,5,0,1,1,1,0,4345
1282936221,kashef_rasu,0,10398,1.037426,9,0,1,1,1,0,5415
1132303480,abasabad10,52,100,1.019324,4,0,1,1,0.199365,0,6434
1025319908,partov_semnan,0,1214,1.025306,6,0,1,1,0.666667,0,4345
1472906781,darshahrebaharstane,736,1073,1.089502,14,0,2,2,0.148102,0,4345
1074750262,tlgrphy,8493,2542,1.358082,18,1,1,2,0.194812,1194,6434
1108986464,khalednews,869,2633,1.062411,6,0,1,1,0.19411,0,10488
1807270724,bonyadi_kar,4555,22108,1.201884,8,0,1,1,1,0,1638
1038996631,aliafshari52,3963,903,1.187831,9,1,0,1,0,0,1638
1299980473,bigtrader24,193,3677,1.263254,79,0,8,8,0.239039,0,4345
1277278886,mostafashobhe,4237,2662,1.18731,7,1,0,1,0,0,2472
1443497379,moallemannews_ir,2094,6975,1.10101,4,1,0,1,0,0,6128
1019592099,iranexpconfederation,1395,5486,1.132673,18,0,2,2,0.203029,0,4345
1431790451,film_ty,0,24276,1.045323,11,0,2,2,0.218378,0,6434
1087443714,firuzanmycity,815,1752,1.100678,16,0,2,2,0.190089,0,4345
1206974267,paradaem,393,73,1.189853,48,1,5,6,0.22214,1.583708,13017
1310396056,shahreqale,0,909,1.012837,3,0,1,1,0.189636,0,9848
1156306800,salam_50,228,0,1.104127,24,0,3,3,0.220926,0,6434
1361074455,haazer_javab1,29311,4912,1.8422,43,2,0,2,0,0,13017
1480311930,twitter_motalebe,0,9478,1.033424,8,0,1,1,0.210035,0,2472
1873872082,randomshitbyv,514,1127,1.026183,1,1,0,1,0,0,6662
1056691069,sedaye_khozz,68512,10031,2.423156,90,5,4,9,0.193005,14454.013753,2472
1014489167,nerkh_net,2992,11017,1.127973,3,0,1,1,0.210554,0,6434
1124640563,ranginkaman_iran,0,1678,1.056905,14,0,1,1,1,0,4345
1271164095,ramezaniir,669,145,1.058334,7,0,2,2,0.200437,0,9848
1009913229,jad_ut,1172,1183,1.07034,5,1,0,1,0,0,6161
1119005473,eazerbaijan_today,8042,11334,1.462759,46,0,4,4,0.208457,0,2472
1545282854,etehad_razi,36248,4212,1.892745,37,0,1,1,0.218059,0,13017
1060626771,akhbar_yazd,1583,6401,1.155692,22,0,2,2,0.205477,0,4345
1620213038,khandaneiransazepahlavy,2316,690,1.316007,61,6,2,8,0.184292,6713.219488,1638
1031078200,oralhistoryiran,0,4157,1.017033,4,0,1,1,1,0,4345
1497108000,chayparehsasy,129,406,1.123491,31,0,3,3,0.200842,0,2472
1000543467,darabdoost,2675,2940,1.205987,24,0,2,2,0.148217,0,4345
1272847240,khabar_fouri_kermanshah,8786,12602,1.33653,12,0,1,1,0.666667,0,4345
1301371068,aharemroz,10336,3834,1.690614,96,1,7,8,0.202889,7.545238,2472
1356596356,clear_sky_18,1656,1447,1.475908,142,0,20,20,0.259661,0,13017
1421076129,dellnava2,162,4727,1.048661,10,1,0,1,0,0,6169
2076563633,zarbin_eslamabad,192,100,1.016931,2,2,0,2,0,0,11017
1062101604,signale_talaee,4795,23816,1.190046,4,0,1,1,1,0,2472
1435013468,israel_studies,74462,18599,2.820426,191,4,17,21,0.255739,21476.26376,13017
1061979425,shanjan_mho,1345,571,1.072771,4,1,0,1,0,0,6174
1329397604,akhbare_fourl,2684,5769,1.559232,159,0,23,23,0.260301,0,6434
